scores,apple,steps,time per apple
14.0,386,325363,27.571428571428573
4.0,70,325433,17.5
9.0,174,325607,19.333333333333332
23.0,546,326153,23.73913043478261
4.0,93,326246,23.25
38.0,932,327178,24.526315789473685
11.0,164,327342,14.909090909090908
6.0,196,327538,32.666666666666664
2.0,467,328005,233.5
2.0,47,328052,23.5
3.0,504,328556,168.0
22.0,570,329126,25.90909090909091
20.0,686,329812,34.3
28.0,1416,331228,50.57142857142857
21.0,494,331722,23.523809523809526
2.0,48,331770,24.0
2.0,95,331865,47.5
24.0,1164,333029,48.5
14.0,469,333498,33.5
21.0,408,333906,19.428571428571427
15.0,390,334296,26.0
8.0,221,334517,27.625
24.0,551,335068,22.958333333333332
10.0,311,335379,31.1
19.0,535,335914,28.157894736842106
10.0,217,336131,21.7
11.0,316,336447,28.727272727272727
4.0,157,336604,39.25
33.0,910,337514,27.575757575757574
16.0,505,338019,31.5625
22.0,628,338647,28.545454545454547
26.0,726,339373,27.923076923076923
27.0,682,340055,25.25925925925926
4.0,173,340228,43.25
8.0,210,340438,26.25
21.0,711,341149,33.857142857142854
19.0,496,341645,26.105263157894736
9.0,277,341922,30.77777777777778
21.0,607,342529,28.904761904761905
8.0,250,342779,31.25
6.0,595,343374,99.16666666666667
23.0,602,343976,26.17391304347826
17.0,422,344398,24.823529411764707
6.0,168,344566,28.0
22.0,734,345300,33.36363636363637
22.0,706,346006,32.09090909090909
27.0,722,346728,26.74074074074074
5.0,122,346850,24.4
15.0,430,347280,28.666666666666668
5.0,736,348016,147.2
20.0,672,348688,33.6
24.0,873,349561,36.375
19.0,482,350043,25.36842105263158
34.0,1179,351222,34.6764705882353
2.0,489,351711,244.5
8.0,314,352025,39.25
2.0,468,352493,234.0
13.0,539,353032,41.46153846153846
24.0,847,353879,35.291666666666664
14.0,363,354242,25.928571428571427
2.0,551,354793,275.5
8.0,323,355116,40.375
15.0,376,355492,25.066666666666666
9.0,403,355895,44.77777777777778
6.0,191,356086,31.833333333333332
23.0,757,356843,32.91304347826087
16.0,466,357309,29.125
12.0,370,357679,30.833333333333332
13.0,427,358106,32.84615384615385
11.0,287,358393,26.09090909090909
8.0,179,358572,22.375
25.0,661,359233,26.44
20.0,596,359829,29.8
18.0,474,360303,26.333333333333332
7.0,270,360573,38.57142857142857
6.0,183,360756,30.5
7.0,205,360961,29.285714285714285
6.0,117,361078,19.5
5.0,559,361637,111.8
20.0,532,362169,26.6
13.0,379,362548,29.153846153846153
18.0,394,362942,21.88888888888889
8.0,339,363281,42.375
12.0,331,363612,27.583333333333332
19.0,503,364115,26.473684210526315
19.0,377,364492,19.842105263157894
15.0,382,364874,25.466666666666665
14.0,362,365236,25.857142857142858
7.0,201,365437,28.714285714285715
29.0,862,366299,29.724137931034484
28.0,769,367068,27.464285714285715
10.0,300,367368,30.0
15.0,352,367720,23.466666666666665
20.0,417,368137,20.85
15.0,531,368668,35.4
23.0,737,369405,32.04347826086956
17.0,481,369886,28.294117647058822
23.0,695,370581,30.217391304347824
16.0,380,370961,23.75
8.0,207,371168,25.875
39.0,1466,372634,37.58974358974359
15.0,427,373061,28.466666666666665
15.0,420,373481,28.0
14.0,315,373796,22.5
19.0,636,374432,33.473684210526315
15.0,437,374869,29.133333333333333
24.0,637,375506,26.541666666666668
22.0,536,376042,24.363636363636363
12.0,337,376379,28.083333333333332
11.0,341,376720,31.0
7.0,148,376868,21.142857142857142
12.0,356,377224,29.666666666666668
34.0,895,378119,26.323529411764707
8.0,227,378346,28.375
17.0,410,378756,24.11764705882353
27.0,590,379346,21.85185185185185
14.0,320,379666,22.857142857142858
8.0,146,379812,18.25
25.0,587,380399,23.48
18.0,476,380875,26.444444444444443
21.0,446,381321,21.238095238095237
7.0,290,381611,41.42857142857143
29.0,722,382333,24.896551724137932
29.0,832,383165,28.689655172413794
12.0,298,383463,24.833333333333332
2.0,463,383926,231.5
34.0,824,384750,24.235294117647058
1.0,13,384763,13.0
3.0,107,384870,35.666666666666664
4.0,57,384927,14.25
19.0,468,385395,24.63157894736842
19.0,374,385769,19.68421052631579
4.0,107,385876,26.75
20.0,507,386383,25.35
29.0,823,387206,28.379310344827587
35.0,1088,388294,31.085714285714285
13.0,726,389020,55.84615384615385
7.0,159,389179,22.714285714285715
3.0,90,389269,30.0
47.0,1473,390742,31.340425531914892
23.0,649,391391,28.217391304347824
10.0,282,391673,28.2
23.0,1054,392727,45.82608695652174
24.0,671,393398,27.958333333333332
21.0,561,393959,26.714285714285715
9.0,178,394137,19.77777777777778
19.0,634,394771,33.36842105263158
38.0,1039,395810,27.342105263157894
38.0,1273,397083,33.5
10.0,759,397842,75.9
42.0,1133,398975,26.976190476190474
28.0,921,399896,32.892857142857146
2.0,488,400384,244.0
11.0,350,400734,31.818181818181817
28.0,744,401478,26.571428571428573
41.0,949,402427,23.146341463414632
33.0,1052,403479,31.87878787878788
12.0,750,404229,62.5
11.0,680,404909,61.81818181818182
1.0,19,404928,19.0
2.0,469,405397,234.5
12.0,476,405873,39.666666666666664
0.0,17,405890,inf
0.0,18,405908,inf
4.0,573,406481,143.25
11.0,353,406834,32.09090909090909
19.0,609,407443,32.05263157894737
12.0,335,407778,27.916666666666668
18.0,634,408412,35.22222222222222
16.0,511,408923,31.9375
2.0,32,408955,16.0
18.0,544,409499,30.22222222222222
2.0,513,410012,256.5
1.0,473,410485,473.0
7.0,254,410739,36.285714285714285
25.0,850,411589,34.0
21.0,671,412260,31.952380952380953
17.0,352,412612,20.705882352941178
18.0,432,413044,24.0
8.0,116,413160,14.5
7.0,187,413347,26.714285714285715
12.0,337,413684,28.083333333333332
16.0,542,414226,33.875
16.0,362,414588,22.625
8.0,602,415190,75.25
18.0,527,415717,29.27777777777778
26.0,664,416381,25.53846153846154
23.0,598,416979,26.0
31.0,918,417897,29.612903225806452
38.0,972,418869,25.57894736842105
5.0,154,419023,30.8
29.0,721,419744,24.862068965517242
11.0,226,419970,20.545454545454547
7.0,214,420184,30.571428571428573
10.0,343,420527,34.3
1.0,60,420587,60.0
19.0,512,421099,26.94736842105263
11.0,194,421293,17.636363636363637
11.0,714,422007,64.9090909090909
40.0,979,422986,24.475
21.0,576,423562,27.428571428571427
28.0,587,424149,20.964285714285715
5.0,74,424223,14.8
34.0,760,424983,22.352941176470587
14.0,310,425293,22.142857142857142
9.0,252,425545,28.0
26.0,744,426289,28.615384615384617
13.0,251,426540,19.307692307692307
30.0,699,427239,23.3
10.0,170,427409,17.0
17.0,493,427902,29.0
20.0,485,428387,24.25
25.0,609,428996,24.36
21.0,603,429599,28.714285714285715
12.0,364,429963,30.333333333333332
24.0,510,430473,21.25
12.0,326,430799,27.166666666666668
4.0,102,430901,25.5
0.0,30,430931,inf
5.0,237,431168,47.4
22.0,630,431798,28.636363636363637
16.0,317,432115,19.8125
14.0,288,432403,20.571428571428573
9.0,211,432614,23.444444444444443
19.0,320,432934,16.842105263157894
32.0,1022,433956,31.9375
18.0,379,434335,21.055555555555557
5.0,109,434444,21.8
13.0,251,434695,19.307692307692307
16.0,340,435035,21.25
31.0,703,435738,22.677419354838708
11.0,349,436087,31.727272727272727
14.0,402,436489,28.714285714285715
17.0,334,436823,19.647058823529413
2.0,40,436863,20.0
16.0,349,437212,21.8125
18.0,329,437541,18.27777777777778
8.0,271,437812,33.875
8.0,604,438416,75.5
9.0,210,438626,23.333333333333332
16.0,319,438945,19.9375
29.0,720,439665,24.82758620689655
9.0,213,439878,23.666666666666668
22.0,523,440401,23.772727272727273
6.0,126,440527,21.0
38.0,842,441369,22.157894736842106
25.0,586,441955,23.44
16.0,419,442374,26.1875
21.0,369,442743,17.571428571428573
21.0,466,443209,22.19047619047619
8.0,136,443345,17.0
1.0,27,443372,27.0
22.0,640,444012,29.09090909090909
30.0,659,444671,21.966666666666665
17.0,318,444989,18.705882352941178
12.0,306,445295,25.5
4.0,492,445787,123.0
24.0,521,446308,21.708333333333332
3.0,117,446425,39.0
15.0,361,446786,24.066666666666666
4.0,533,447319,133.25
1.0,27,447346,27.0
3.0,39,447385,13.0
3.0,55,447440,18.333333333333332
8.0,211,447651,26.375
14.0,369,448020,26.357142857142858
12.0,250,448270,20.833333333333332
6.0,125,448395,20.833333333333332
14.0,410,448805,29.285714285714285
16.0,351,449156,21.9375
6.0,170,449326,28.333333333333332
9.0,213,449539,23.666666666666668
9.0,193,449732,21.444444444444443
16.0,571,450303,35.6875
26.0,533,450836,20.5
15.0,334,451170,22.266666666666666
12.0,309,451479,25.75
2.0,492,451971,246.0
0.0,441,452412,inf
1.0,459,452871,459.0
1.0,468,453339,468.0
2.0,458,453797,229.0
0.0,441,454238,inf
1.0,43,454281,43.0
1.0,96,454377,96.0
2.0,96,454473,48.0
0.0,441,454914,inf
1.0,54,454968,54.0
1.0,32,455000,32.0
0.0,87,455087,inf
0.0,441,455528,inf
1.0,459,455987,459.0
8.0,165,456152,20.625
10.0,227,456379,22.7
7.0,120,456499,17.142857142857142
25.0,467,456966,18.68
3.0,39,457005,13.0
11.0,269,457274,24.454545454545453
1.0,28,457302,28.0
4.0,174,457476,43.5
10.0,242,457718,24.2
16.0,381,458099,23.8125
10.0,223,458322,22.3
6.0,193,458515,32.166666666666664
1.0,23,458538,23.0
0.0,441,458979,inf
9.0,167,459146,18.555555555555557
4.0,135,459281,33.75
1.0,450,459731,450.0
5.0,146,459877,29.2
4.0,68,459945,17.0
3.0,524,460469,174.66666666666666
2.0,472,460941,236.0
3.0,181,461122,60.333333333333336
4.0,647,461769,161.75
9.0,639,462408,71.0
13.0,733,463141,56.38461538461539
7.0,713,463854,101.85714285714286
18.0,380,464234,21.11111111111111
11.0,672,464906,61.09090909090909
13.0,667,465573,51.30769230769231
11.0,191,465764,17.363636363636363
6.0,616,466380,102.66666666666667
1.0,445,466825,445.0
17.0,747,467572,43.94117647058823
4.0,479,468051,119.75
4.0,518,468569,129.5
10.0,268,468837,26.8
9.0,679,469516,75.44444444444444
10.0,383,469899,38.3
19.0,661,470560,34.78947368421053
12.0,269,470829,22.416666666666668
4.0,232,471061,58.0
9.0,337,471398,37.44444444444444
10.0,291,471689,29.1
23.0,782,472471,34.0
31.0,835,473306,26.93548387096774
16.0,501,473807,31.3125
12.0,367,474174,30.583333333333332
19.0,696,474870,36.63157894736842
4.0,171,475041,42.75
16.0,590,475631,36.875
23.0,773,476404,33.608695652173914
14.0,283,476687,20.214285714285715
20.0,618,477305,30.9
12.0,223,477528,18.583333333333332
7.0,163,477691,23.285714285714285
2.0,66,477757,33.0
18.0,514,478271,28.555555555555557
19.0,552,478823,29.05263157894737
26.0,1024,479847,39.38461538461539
21.0,599,480446,28.523809523809526
18.0,493,480939,27.38888888888889
25.0,681,481620,27.24
35.0,1267,482887,36.2
16.0,635,483522,39.6875
17.0,363,483885,21.352941176470587
43.0,1395,485280,32.44186046511628
3.0,522,485802,174.0
2.0,507,486309,253.5
28.0,1198,487507,42.785714285714285
11.0,768,488275,69.81818181818181
1.0,470,488745,470.0
4.0,536,489281,134.0
2.0,31,489312,15.5
18.0,639,489951,35.5
25.0,673,490624,26.92
26.0,1013,491637,38.96153846153846
10.0,421,492058,42.1
20.0,668,492726,33.4
10.0,216,492942,21.6
25.0,1161,494103,46.44
11.0,290,494393,26.363636363636363
7.0,159,494552,22.714285714285715
25.0,1129,495681,45.16
16.0,457,496138,28.5625
7.0,202,496340,28.857142857142858
8.0,189,496529,23.625
19.0,866,497395,45.578947368421055
21.0,514,497909,24.476190476190474
27.0,812,498721,30.074074074074073
8.0,177,498898,22.125
15.0,506,499404,33.733333333333334
8.0,222,499626,27.75
15.0,620,500246,41.333333333333336
10.0,368,500614,36.8
21.0,788,501402,37.523809523809526
1.0,31,501433,31.0
12.0,417,501850,34.75
14.0,524,502374,37.42857142857143
18.0,433,502807,24.055555555555557
18.0,483,503290,26.833333333333332
17.0,684,503974,40.23529411764706
14.0,571,504545,40.785714285714285
22.0,1044,505589,47.45454545454545
16.0,424,506013,26.5
6.0,213,506226,35.5
20.0,916,507142,45.8
18.0,645,507787,35.833333333333336
34.0,1604,509391,47.1764705882353
21.0,640,510031,30.476190476190474
13.0,400,510431,30.76923076923077
11.0,343,510774,31.181818181818183
10.0,255,511029,25.5
43.0,1546,512575,35.95348837209303
4.0,141,512716,35.25
4.0,180,512896,45.0
5.0,114,513010,22.8
24.0,859,513869,35.791666666666664
34.0,1219,515088,35.85294117647059
26.0,1036,516124,39.84615384615385
23.0,627,516751,27.26086956521739
19.0,722,517473,38.0
18.0,650,518123,36.111111111111114
25.0,918,519041,36.72
10.0,430,519471,43.0
12.0,649,520120,54.083333333333336
24.0,603,520723,25.125
15.0,336,521059,22.4
16.0,461,521520,28.8125
8.0,184,521704,23.0
30.0,885,522589,29.5
10.0,380,522969,38.0
2.0,56,523025,28.0
20.0,516,523541,25.8
28.0,924,524465,33.0
31.0,1404,525869,45.29032258064516
5.0,101,525970,20.2
4.0,121,526091,30.25
5.0,197,526288,39.4
4.0,123,526411,30.75
2.0,22,526433,11.0
0.0,32,526465,inf
15.0,442,526907,29.466666666666665
1.0,53,526960,53.0
23.0,829,527789,36.04347826086956
12.0,350,528139,29.166666666666668
30.0,924,529063,30.8
1.0,26,529089,26.0
28.0,861,529950,30.75
16.0,565,530515,35.3125
8.0,288,530803,36.0
20.0,534,531337,26.7
26.0,1110,532447,42.69230769230769
23.0,724,533171,31.47826086956522
37.0,1476,534647,39.891891891891895
19.0,768,535415,40.421052631578945
17.0,581,535996,34.1764705882353
33.0,1261,537257,38.21212121212121
16.0,534,537791,33.375
13.0,465,538256,35.76923076923077
19.0,547,538803,28.789473684210527
8.0,250,539053,31.25
21.0,705,539758,33.57142857142857
31.0,1012,540770,32.645161290322584
4.0,190,540960,47.5
20.0,692,541652,34.6
9.0,337,541989,37.44444444444444
20.0,727,542716,36.35
5.0,107,542823,21.4
1.0,26,542849,26.0
7.0,310,543159,44.285714285714285
10.0,373,543532,37.3
1.0,472,544004,472.0
8.0,265,544269,33.125
11.0,313,544582,28.454545454545453
4.0,89,544671,22.25
8.0,336,545007,42.0
4.0,191,545198,47.75
11.0,516,545714,46.90909090909091
19.0,614,546328,32.31578947368421
30.0,1269,547597,42.3
4.0,143,547740,35.75
32.0,1530,549270,47.8125
9.0,412,549682,45.77777777777778
17.0,675,550357,39.705882352941174
20.0,877,551234,43.85
41.0,1354,552588,33.02439024390244
14.0,510,553098,36.42857142857143
20.0,742,553840,37.1
14.0,699,554539,49.92857142857143
37.0,1395,555934,37.7027027027027
45.0,1757,557691,39.044444444444444
25.0,1145,558836,45.8
14.0,654,559490,46.714285714285715
43.0,1733,561223,40.30232558139535
25.0,971,562194,38.84
46.0,1977,564171,42.97826086956522
25.0,1017,565188,40.68
23.0,1082,566270,47.04347826086956
31.0,1236,567506,39.87096774193548
12.0,465,567971,38.75
50.0,2010,569981,40.2
49.0,2264,572245,46.204081632653065
15.0,1136,573381,75.73333333333333
10.0,604,573985,60.4
11.0,810,574795,73.63636363636364
26.0,825,575620,31.73076923076923
12.0,904,576524,75.33333333333333
24.0,1027,577551,42.791666666666664
25.0,1004,578555,40.16
20.0,921,579476,46.05
21.0,715,580191,34.04761904761905
7.0,822,581013,117.42857142857143
18.0,777,581790,43.166666666666664
33.0,1357,583147,41.121212121212125
20.0,625,583772,31.25
31.0,1120,584892,36.12903225806452
17.0,575,585467,33.8235294117647
41.0,1878,587345,45.80487804878049
42.0,1839,589184,43.785714285714285
7.0,362,589546,51.714285714285715
13.0,518,590064,39.84615384615385
25.0,1082,591146,43.28
15.0,526,591672,35.06666666666667
42.0,1710,593382,40.714285714285715
40.0,1495,594877,37.375
36.0,1584,596461,44.0
39.0,1599,598060,41.0
17.0,881,598941,51.8235294117647
37.0,1444,600385,39.027027027027025
23.0,1136,601521,49.391304347826086
24.0,983,602504,40.958333333333336
19.0,721,603225,37.94736842105263
31.0,1041,604266,33.58064516129032
34.0,1600,605866,47.05882352941177
6.0,178,606044,29.666666666666668
13.0,510,606554,39.23076923076923
15.0,491,607045,32.733333333333334
11.0,532,607577,48.36363636363637
14.0,974,608551,69.57142857142857
19.0,772,609323,40.63157894736842
29.0,1518,610841,52.3448275862069
8.0,366,611207,45.75
32.0,1870,613077,58.4375
12.0,679,613756,56.583333333333336
11.0,459,614215,41.72727272727273
9.0,491,614706,54.55555555555556
12.0,503,615209,41.916666666666664
12.0,397,615606,33.083333333333336
17.0,711,616317,41.8235294117647
23.0,736,617053,32.0
11.0,457,617510,41.54545454545455
8.0,262,617772,32.75
7.0,806,618578,115.14285714285714
4.0,355,618933,88.75
39.0,3065,621998,78.58974358974359
4.0,212,622210,53.0
21.0,1467,623677,69.85714285714286
21.0,1384,625061,65.9047619047619
4.0,278,625339,69.5
5.0,685,626024,137.0
5.0,336,626360,67.2
11.0,508,626868,46.18181818181818
23.0,1083,627951,47.08695652173913
31.0,1692,629643,54.58064516129032
29.0,1491,631134,51.41379310344828
28.0,1748,632882,62.42857142857143
28.0,1839,634721,65.67857142857143
7.0,202,634923,28.857142857142858
17.0,620,635543,36.470588235294116
46.0,2127,637670,46.23913043478261
10.0,550,638220,55.0
23.0,1175,639395,51.08695652173913
3.0,118,639513,39.333333333333336
33.0,1286,640799,38.96969696969697
27.0,1122,641921,41.55555555555556
30.0,1448,643369,48.266666666666666
5.0,258,643627,51.6
32.0,1489,645116,46.53125
22.0,1115,646231,50.68181818181818
49.0,2248,648479,45.87755102040816
39.0,1764,650243,45.23076923076923
18.0,560,650803,31.11111111111111
25.0,1081,651884,43.24
31.0,1274,653158,41.096774193548384
32.0,1440,654598,45.0
25.0,1213,655811,48.52
65.0,2931,658742,45.09230769230769
1.0,459,659201,459.0
12.0,856,660057,71.33333333333333
4.0,649,660706,162.25
42.0,2061,662767,49.07142857142857
3.0,280,663047,93.33333333333333
38.0,1824,664871,48.0
39.0,1875,666746,48.07692307692308
32.0,1888,668634,59.0
30.0,1992,670626,66.4
45.0,1986,672612,44.13333333333333
33.0,1934,674546,58.60606060606061
51.0,2645,677191,51.86274509803921
55.0,3415,680606,62.09090909090909
40.0,2268,682874,56.7
9.0,456,683330,50.666666666666664
28.0,1264,684594,45.142857142857146
25.0,1629,686223,65.16
29.0,1481,687704,51.06896551724138
10.0,539,688243,53.9
25.0,1310,689553,52.4
38.0,1811,691364,47.6578947368421
54.0,2533,693897,46.907407407407405
28.0,1593,695490,56.892857142857146
48.0,2860,698350,59.583333333333336
18.0,856,699206,47.55555555555556
39.0,2298,701504,58.92307692307692
40.0,1644,703148,41.1
39.0,1586,704734,40.666666666666664
38.0,1546,706280,40.68421052631579
40.0,1690,707970,42.25
43.0,2191,710161,50.95348837209303
34.0,1452,711613,42.705882352941174
42.0,1723,713336,41.023809523809526
10.0,419,713755,41.9
52.0,2310,716065,44.42307692307692
5.0,222,716287,44.4
9.0,501,716788,55.666666666666664
3.0,117,716905,39.0
22.0,833,717738,37.86363636363637
17.0,751,718489,44.1764705882353
30.0,1241,719730,41.36666666666667
49.0,2350,722080,47.95918367346939
35.0,1657,723737,47.34285714285714
35.0,1449,725186,41.4
56.0,2800,727986,50.0
30.0,1235,729221,41.166666666666664
32.0,1231,730452,38.46875
15.0,768,731220,51.2
28.0,1372,732592,49.0
36.0,1879,734471,52.19444444444444
56.0,2852,737323,50.92857142857143
32.0,1124,738447,35.125
33.0,1598,740045,48.42424242424242
44.0,2107,742152,47.88636363636363
15.0,599,742751,39.93333333333333
30.0,1629,744380,54.3
38.0,2034,746414,53.526315789473685
38.0,2162,748576,56.89473684210526
38.0,2306,750882,60.68421052631579
33.0,1038,751920,31.454545454545453
28.0,1333,753253,47.607142857142854
36.0,1925,755178,53.47222222222222
30.0,1824,757002,60.8
21.0,1056,758058,50.285714285714285
37.0,1779,759837,48.08108108108108
45.0,1953,761790,43.4
46.0,2435,764225,52.93478260869565
34.0,1516,765741,44.588235294117645
43.0,2008,767749,46.69767441860465
27.0,1257,769006,46.55555555555556
18.0,942,769948,52.333333333333336
29.0,1142,771090,39.37931034482759
35.0,1935,773025,55.285714285714285
38.0,1606,774631,42.26315789473684
33.0,1512,776143,45.81818181818182
27.0,1471,777614,54.48148148148148
32.0,1539,779153,48.09375
2.0,93,779246,46.5
41.0,1950,781196,47.5609756097561
3.0,604,781800,201.33333333333334
14.0,506,782306,36.142857142857146
24.0,1368,783674,57.0
36.0,1427,785101,39.638888888888886
40.0,1737,786838,43.425
26.0,1133,787971,43.57692307692308
14.0,408,788379,29.142857142857142
22.0,921,789300,41.86363636363637
27.0,833,790133,30.85185185185185
21.0,937,791070,44.61904761904762
27.0,936,792006,34.666666666666664
41.0,1694,793700,41.31707317073171
42.0,1783,795483,42.45238095238095
39.0,1602,797085,41.07692307692308
21.0,692,797777,32.95238095238095
29.0,1312,799089,45.241379310344826
34.0,1195,800284,35.14705882352941
32.0,993,801277,31.03125
40.0,1490,802767,37.25
51.0,2062,804829,40.431372549019606
42.0,1834,806663,43.666666666666664
44.0,1501,808164,34.11363636363637
36.0,1467,809631,40.75
31.0,1304,810935,42.064516129032256
20.0,643,811578,32.15
25.0,777,812355,31.08
36.0,1640,813995,45.55555555555556
7.0,250,814245,35.714285714285715
