"value","category"
13.1923076923077,"Tabular"
13.4583333333333,"Onestep"
17,"Vector"
15.84,"Tabular"
13.1034482758621,"Onestep"
15.4444444444444,"Vector"
16.7083333333333,"Tabular"
11.4444444444444,"Onestep"
13.0526315789474,"Vector"
14.0625,"Tabular"
12.2142857142857,"Onestep"
12.6666666666667,"Vector"
17.8823529411765,"Tabular"
16.8095238095238,"Onestep"
16,"Vector"
12.9,"Tabular"
15.76,"Onestep"
15.4571428571429,"Vector"
14.25,"Tabular"
15.2068965517241,"Onestep"
12.2916666666667,"Vector"
12.6896551724138,"Tabular"
15.5625,"Onestep"
16.8378378378378,"Vector"
12,"Tabular"
14.1785714285714,"Onestep"
15.5,"Vector"
17.125,"Tabular"
14.9705882352941,"Onestep"
15.2105263157895,"Vector"
11.0588235294118,"Tabular"
17.3333333333333,"Onestep"
14.8571428571429,"Vector"
15.1904761904762,"Tabular"
12.1304347826087,"Onestep"
16.9285714285714,"Vector"
13.7142857142857,"Tabular"
11.9,"Onestep"
14.6129032258065,"Vector"
15.7777777777778,"Tabular"
13.8333333333333,"Onestep"
15.9736842105263,"Vector"
15,"Tabular"
14.8076923076923,"Onestep"
11.75,"Vector"
16.3243243243243,"Tabular"
15.5454545454545,"Onestep"
15.5714285714286,"Vector"
12.8181818181818,"Tabular"
17.5714285714286,"Onestep"
13.1052631578947,"Vector"
10.9411764705882,"Tabular"
12.375,"Onestep"
13.12,"Vector"
16.0789473684211,"Tabular"
17.4901960784314,"Onestep"
12.1034482758621,"Vector"
14.5,"Tabular"
13.8666666666667,"Onestep"
16.3076923076923,"Vector"
13.25,"Tabular"
14.1333333333333,"Onestep"
15.25,"Vector"
15.8048780487805,"Tabular"
14.7857142857143,"Onestep"
14.6176470588235,"Vector"
17.1944444444444,"Tabular"
16.875,"Onestep"
17.2777777777778,"Vector"
16.25,"Tabular"
14.4705882352941,"Onestep"
18,"Vector"
16.0714285714286,"Tabular"
14.3103448275862,"Onestep"
15.9310344827586,"Vector"
13.9142857142857,"Tabular"
13.75,"Onestep"
13.2916666666667,"Vector"
13.6923076923077,"Tabular"
13.2916666666667,"Onestep"
15.4827586206897,"Vector"
11.9285714285714,"Tabular"
15.3793103448276,"Onestep"
14.5625,"Vector"
16,"Tabular"
15,"Onestep"
13.8571428571429,"Vector"
14.3809523809524,"Tabular"
15.0833333333333,"Onestep"
15.28,"Vector"
16.452380952381,"Tabular"
13.8928571428571,"Onestep"
14.78125,"Vector"
15.0588235294118,"Tabular"
16.3030303030303,"Onestep"
17,"Vector"
15.4545454545455,"Tabular"
15.9230769230769,"Onestep"
12.8333333333333,"Vector"
14.2173913043478,"Tabular"
15.78125,"Onestep"
11.8666666666667,"Vector"
14.6153846153846,"Tabular"
14.3333333333333,"Onestep"
14.5333333333333,"Vector"
17.1578947368421,"Tabular"
16.9090909090909,"Onestep"
16.25,"Vector"
12.4117647058824,"Tabular"
16.2285714285714,"Onestep"
15.1666666666667,"Vector"
12.5217391304348,"Tabular"
14.8333333333333,"Onestep"
13.6,"Vector"
15.7368421052632,"Tabular"
14.1111111111111,"Onestep"
14.725,"Vector"
12.9411764705882,"Tabular"
13.5652173913043,"Onestep"
15.5483870967742,"Vector"
13.8928571428571,"Tabular"
15.8095238095238,"Onestep"
14.1333333333333,"Vector"
12.6774193548387,"Tabular"
15.969696969697,"Onestep"
15.7058823529412,"Vector"
16.0454545454545,"Tabular"
11.7777777777778,"Onestep"
14.1621621621622,"Vector"
14.6153846153846,"Tabular"
14.28,"Onestep"
10.9230769230769,"Vector"
15.125,"Tabular"
10.3333333333333,"Onestep"
17.0277777777778,"Vector"
15.5882352941176,"Tabular"
16.0294117647059,"Onestep"
15.2,"Vector"
12.2857142857143,"Tabular"
12.9375,"Onestep"
13.6296296296296,"Vector"
14.9166666666667,"Tabular"
13.1176470588235,"Onestep"
14.8857142857143,"Vector"
13.6428571428571,"Tabular"
12.8518518518519,"Onestep"
12.9166666666667,"Vector"
18.4054054054054,"Tabular"
11.1875,"Onestep"
12.96,"Vector"
16.5333333333333,"Tabular"
14,"Onestep"
12,"Vector"
16.4210526315789,"Tabular"
16.32,"Onestep"
15.8387096774194,"Vector"
13.5714285714286,"Tabular"
14.6551724137931,"Onestep"
12.1052631578947,"Vector"
14.9375,"Tabular"
14.3478260869565,"Onestep"
14.3333333333333,"Vector"
13.88,"Tabular"
15.44,"Onestep"
13.8,"Vector"
14.6470588235294,"Tabular"
13.9166666666667,"Onestep"
13.2,"Vector"
16.4375,"Tabular"
17.4814814814815,"Onestep"
12.6666666666667,"Vector"
15,"Tabular"
13.1764705882353,"Onestep"
15.4318181818182,"Vector"
13.2105263157895,"Tabular"
12.9285714285714,"Onestep"
12.1904761904762,"Vector"
14.4285714285714,"Tabular"
15.48,"Onestep"
16.4166666666667,"Vector"
14.0357142857143,"Tabular"
16.0322580645161,"Onestep"
13.1818181818182,"Vector"
15.258064516129,"Tabular"
15.6,"Onestep"
16.2272727272727,"Vector"
14.551724137931,"Tabular"
14.8421052631579,"Onestep"
14.5833333333333,"Vector"
17.4642857142857,"Tabular"
14.047619047619,"Onestep"
14.5,"Vector"
14.0869565217391,"Tabular"
11.1666666666667,"Onestep"
16.8653846153846,"Vector"
16.027027027027,"Tabular"
15.2272727272727,"Onestep"
12.6818181818182,"Vector"
16.1428571428571,"Tabular"
13,"Onestep"
13.5666666666667,"Vector"
13.3125,"Tabular"
12.8064516129032,"Onestep"
15.2903225806452,"Vector"
15.1904761904762,"Tabular"
13.6190476190476,"Onestep"
12.7027027027027,"Vector"
14.5,"Tabular"
14.3529411764706,"Onestep"
13.8529411764706,"Vector"
13.625,"Tabular"
14.2272727272727,"Onestep"
16.695652173913,"Vector"
17.0384615384615,"Tabular"
15.53125,"Onestep"
15.5277777777778,"Vector"
15.075,"Tabular"
16.6734693877551,"Onestep"
15.547619047619,"Vector"
15.0833333333333,"Tabular"
11.5,"Onestep"
10.9473684210526,"Vector"
17.0384615384615,"Tabular"
18.3181818181818,"Onestep"
13.2,"Vector"
14.9411764705882,"Tabular"
14.3928571428571,"Onestep"
15.8421052631579,"Vector"
12.6111111111111,"Tabular"
10.6923076923077,"Onestep"
12.1538461538462,"Vector"
15.375,"Tabular"
16.6666666666667,"Onestep"
12.9615384615385,"Vector"
14.0666666666667,"Tabular"
17.4827586206897,"Onestep"
13.8888888888889,"Vector"
15.1153846153846,"Tabular"
16.4782608695652,"Onestep"
14,"Vector"
13.75,"Tabular"
13.7931034482759,"Onestep"
12.2083333333333,"Vector"
13.9130434782609,"Tabular"
15.2941176470588,"Onestep"
14.25,"Vector"
15.0714285714286,"Tabular"
16.6388888888889,"Onestep"
12.8095238095238,"Vector"
13.725,"Tabular"
13.5454545454545,"Onestep"
16.8518518518519,"Vector"
15.1333333333333,"Tabular"
16.2,"Onestep"
14.2962962962963,"Vector"
15.6764705882353,"Tabular"
14.8571428571429,"Onestep"
10.4285714285714,"Vector"
13.5882352941176,"Tabular"
16.0227272727273,"Onestep"
14.952380952381,"Vector"
13.5769230769231,"Tabular"
13.9259259259259,"Onestep"
12.65,"Vector"
15.3448275862069,"Tabular"
10.4210526315789,"Onestep"
15.2272727272727,"Vector"
15.1111111111111,"Tabular"
14.6315789473684,"Onestep"
14.3793103448276,"Vector"
12.8,"Tabular"
15.0434782608696,"Onestep"
17.8,"Vector"
15.5714285714286,"Tabular"
12.6538461538462,"Onestep"
14.7037037037037,"Vector"
14.125,"Tabular"
12.9473684210526,"Onestep"
13.6666666666667,"Vector"
15.3953488372093,"Tabular"
13.6,"Onestep"
13.7307692307692,"Vector"
13.5555555555556,"Tabular"
15.4571428571429,"Onestep"
15.2894736842105,"Vector"
14.2,"Tabular"
13.2258064516129,"Onestep"
15.4,"Vector"
15.8,"Tabular"
15.1333333333333,"Onestep"
17,"Vector"
15.1923076923077,"Tabular"
14.6842105263158,"Onestep"
17.6190476190476,"Vector"
15.0625,"Tabular"
15.047619047619,"Onestep"
14.2903225806452,"Vector"
13.8,"Tabular"
12.3846153846154,"Onestep"
14.4761904761905,"Vector"
14.8333333333333,"Tabular"
15,"Onestep"
15.25,"Vector"
15,"Tabular"
15.1764705882353,"Onestep"
15.575,"Vector"
17.7407407407407,"Tabular"
15.2142857142857,"Onestep"
12.5416666666667,"Vector"
15.5555555555556,"Tabular"
12.5263157894737,"Onestep"
15.0909090909091,"Vector"
15.258064516129,"Tabular"
14.3225806451613,"Onestep"
14.3,"Vector"
15.4333333333333,"Tabular"
14.24,"Onestep"
11.3461538461538,"Vector"
14.5714285714286,"Tabular"
11.4285714285714,"Onestep"
17.3703703703704,"Vector"
15.4210526315789,"Tabular"
12.3333333333333,"Onestep"
11.5,"Vector"
14.625,"Tabular"
17.5454545454545,"Onestep"
14.1111111111111,"Vector"
15.7,"Tabular"
15,"Onestep"
15.15,"Vector"
16.1153846153846,"Tabular"
14.7931034482759,"Onestep"
15.5,"Vector"
11.6363636363636,"Tabular"
13,"Onestep"
16.3513513513514,"Vector"
11.5862068965517,"Tabular"
13.5,"Onestep"
16.7037037037037,"Vector"
14.3529411764706,"Tabular"
12.8421052631579,"Onestep"
14.9285714285714,"Vector"
13.5,"Tabular"
14.7333333333333,"Onestep"
14.2222222222222,"Vector"
17.8571428571429,"Tabular"
13.7647058823529,"Onestep"
16.8571428571429,"Vector"
15.5333333333333,"Tabular"
17.1363636363636,"Onestep"
17.5,"Vector"
14.7142857142857,"Tabular"
17.0357142857143,"Onestep"
13.8636363636364,"Vector"
12.9259259259259,"Tabular"
13.1666666666667,"Onestep"
11,"Vector"
14.5,"Tabular"
13.375,"Onestep"
15.5,"Vector"
17.5263157894737,"Tabular"
17.2,"Onestep"
18.6666666666667,"Vector"
15.3529411764706,"Tabular"
15.3125,"Onestep"
11.3333333333333,"Vector"
10.4444444444444,"Tabular"
16.5434782608696,"Onestep"
14.2424242424242,"Vector"
16.8571428571429,"Tabular"
14.125,"Onestep"
13.75,"Vector"
17.5294117647059,"Tabular"
15.3142857142857,"Onestep"
14.2702702702703,"Vector"
12.3225806451613,"Tabular"
15.6,"Onestep"
16.3448275862069,"Vector"
10.8333333333333,"Tabular"
15.5294117647059,"Onestep"
16.0666666666667,"Vector"
13.625,"Tabular"
16.3170731707317,"Onestep"
17.2826086956522,"Vector"
16.1290322580645,"Tabular"
15.7741935483871,"Onestep"
14.90625,"Vector"
13.5714285714286,"Tabular"
15.0857142857143,"Onestep"
16.6153846153846,"Vector"
13.2857142857143,"Tabular"
12.8695652173913,"Onestep"
15.2058823529412,"Vector"
10.9285714285714,"Tabular"
14.2,"Onestep"
14.6538461538462,"Vector"
15.3529411764706,"Tabular"
14.0909090909091,"Onestep"
18.0833333333333,"Vector"
15.1538461538462,"Tabular"
14.3461538461538,"Onestep"
16,"Vector"
15.78125,"Tabular"
17.4615384615385,"Onestep"
15.3684210526316,"Vector"
15.5405405405405,"Tabular"
14.15,"Onestep"
11.9473684210526,"Vector"
14.4166666666667,"Tabular"
14.3076923076923,"Onestep"
16.75,"Vector"
13.3076923076923,"Tabular"
15.5714285714286,"Onestep"
13.5428571428571,"Vector"
18.8076923076923,"Tabular"
18.1578947368421,"Onestep"
14.1944444444444,"Vector"
15.3958333333333,"Tabular"
14.5,"Onestep"
15.1612903225806,"Vector"
13.5333333333333,"Tabular"
14.5161290322581,"Onestep"
15.96,"Vector"
12.5652173913043,"Tabular"
14.6428571428571,"Onestep"
13.4705882352941,"Vector"
14.7826086956522,"Tabular"
11.5714285714286,"Onestep"
13.2666666666667,"Vector"
15.6896551724138,"Tabular"
14.52,"Onestep"
13.1,"Vector"
16.3823529411765,"Tabular"
16.6315789473684,"Onestep"
14.7727272727273,"Vector"
14.1666666666667,"Tabular"
14.2592592592593,"Onestep"
14.6071428571429,"Vector"
16.5555555555556,"Tabular"
14.1739130434783,"Onestep"
11.6666666666667,"Vector"
15.1111111111111,"Tabular"
15.4285714285714,"Onestep"
13.6666666666667,"Vector"
13.375,"Tabular"
13.5,"Onestep"
15.1379310344828,"Vector"
11.5454545454545,"Tabular"
12.2666666666667,"Onestep"
15,"Vector"
17.1304347826087,"Tabular"
13.1428571428571,"Onestep"
14.3181818181818,"Vector"
13.7647058823529,"Tabular"
15.5454545454545,"Onestep"
14.7142857142857,"Vector"
15.4545454545455,"Tabular"
12.5384615384615,"Onestep"
14.5625,"Vector"
14.5142857142857,"Tabular"
14.625,"Onestep"
13.5625,"Vector"
13.695652173913,"Tabular"
11.0666666666667,"Onestep"
14.3333333333333,"Vector"
14.8222222222222,"Tabular"
14.2,"Onestep"
12.8421052631579,"Vector"
13,"Tabular"
16.7906976744186,"Onestep"
16.40625,"Vector"
13.9459459459459,"Tabular"
17.0555555555556,"Onestep"
15.9333333333333,"Vector"
14.1428571428571,"Tabular"
13.9166666666667,"Onestep"
14.6176470588235,"Vector"
14.84,"Tabular"
15,"Onestep"
13.71875,"Vector"
13.75,"Tabular"
16.03125,"Onestep"
14.5714285714286,"Vector"
14.4,"Tabular"
15.3333333333333,"Onestep"
12.8529411764706,"Vector"
13.7777777777778,"Tabular"
16.7391304347826,"Onestep"
10.2,"Vector"
13,"Tabular"
12.75,"Onestep"
14.2142857142857,"Vector"
13.5454545454545,"Tabular"
15.6153846153846,"Onestep"
12.3846153846154,"Vector"
14.8125,"Tabular"
15.7777777777778,"Onestep"
12.5882352941176,"Vector"
15.047619047619,"Tabular"
13.8888888888889,"Onestep"
15.4193548387097,"Vector"
17.6,"Tabular"
16.2222222222222,"Onestep"
15.1153846153846,"Vector"
14.3684210526316,"Tabular"
11.25,"Onestep"
15.9230769230769,"Vector"
15,"Tabular"
13.72,"Onestep"
13.2,"Vector"
15.037037037037,"Tabular"
15.1621621621622,"Onestep"
15.1071428571429,"Vector"
15.5238095238095,"Tabular"
16.3333333333333,"Onestep"
17.3888888888889,"Vector"
15.05,"Tabular"
14.6923076923077,"Onestep"
14.0294117647059,"Vector"
14.4545454545455,"Tabular"
14.3181818181818,"Onestep"
16.8125,"Vector"
14.8888888888889,"Tabular"
15.09375,"Onestep"
14.125,"Vector"
13.475,"Tabular"
12.65,"Onestep"
14.2307692307692,"Vector"
15.2857142857143,"Tabular"
14.6129032258065,"Onestep"
16,"Vector"
14.5416666666667,"Tabular"
14.375,"Onestep"
13.2941176470588,"Vector"
14.4347826086957,"Tabular"
13.4117647058824,"Onestep"
15.3939393939394,"Vector"
15.2142857142857,"Tabular"
13.6666666666667,"Onestep"
13.8214285714286,"Vector"
16.5151515151515,"Tabular"
12.8695652173913,"Onestep"
15.3157894736842,"Vector"
15.15,"Tabular"
17.5238095238095,"Onestep"
16.40625,"Vector"
15.6521739130435,"Tabular"
14.9583333333333,"Onestep"
15.5185185185185,"Vector"
13.2222222222222,"Tabular"
17.6857142857143,"Onestep"
16.3,"Vector"
13.4285714285714,"Tabular"
16.0512820512821,"Onestep"
13,"Vector"
12.9473684210526,"Tabular"
15.6551724137931,"Onestep"
16.2894736842105,"Vector"
12.7777777777778,"Tabular"
15.04,"Onestep"
15.2702702702703,"Vector"
15.3793103448276,"Tabular"
10.8333333333333,"Onestep"
13.4411764705882,"Vector"
15.7555555555556,"Tabular"
14.21875,"Onestep"
13.875,"Vector"
14.0294117647059,"Tabular"
15.6923076923077,"Onestep"
14.1470588235294,"Vector"
15.4571428571429,"Tabular"
15.2222222222222,"Onestep"
16.1794871794872,"Vector"
12.6818181818182,"Tabular"
12.7083333333333,"Onestep"
16.0975609756098,"Vector"
12.5238095238095,"Tabular"
12.5555555555556,"Onestep"
12.90625,"Vector"
16,"Tabular"
16.3030303030303,"Onestep"
14.9230769230769,"Vector"
13.7368421052632,"Tabular"
13.2222222222222,"Onestep"
14.2727272727273,"Vector"
10.8571428571429,"Tabular"
13.0333333333333,"Onestep"
14.8461538461538,"Vector"
18.0625,"Tabular"
15.1666666666667,"Onestep"
14,"Vector"
16.4137931034483,"Tabular"
14.25,"Onestep"
13.7826086956522,"Vector"
16.25,"Tabular"
16.2,"Onestep"
14.448275862069,"Vector"
14.64,"Tabular"
16.6756756756757,"Onestep"
16,"Vector"
14.9,"Tabular"
17.8484848484848,"Onestep"
14.5813953488372,"Vector"
15.5,"Tabular"
13.2222222222222,"Onestep"
13.6521739130435,"Vector"
14.547619047619,"Tabular"
13.75,"Onestep"
12.5625,"Vector"
15.0526315789474,"Tabular"
17.3939393939394,"Onestep"
15.448275862069,"Vector"
16.48,"Tabular"
15.6086956521739,"Onestep"
14.5714285714286,"Vector"
14.75,"Tabular"
15.3333333333333,"Onestep"
14.9090909090909,"Vector"
16.7931034482759,"Tabular"
11,"Onestep"
14.2,"Vector"
15.3714285714286,"Tabular"
14.2,"Onestep"
14.5,"Vector"
12.2727272727273,"Tabular"
15.45,"Onestep"
13.9473684210526,"Vector"
13.7741935483871,"Tabular"
12.2,"Onestep"
13.8260869565217,"Vector"
11.3333333333333,"Tabular"
15.3703703703704,"Onestep"
14.56,"Vector"
15.1428571428571,"Tabular"
11.3913043478261,"Onestep"
13.1,"Vector"
15.9473684210526,"Tabular"
15.3877551020408,"Onestep"
13.25,"Vector"
13.6666666666667,"Tabular"
16.2352941176471,"Onestep"
16.5454545454545,"Vector"
14.9090909090909,"Tabular"
17.45,"Onestep"
13.5416666666667,"Vector"
15.6666666666667,"Tabular"
15.53125,"Onestep"
11.7272727272727,"Vector"
15.1785714285714,"Tabular"
15.1,"Onestep"
16.8846153846154,"Vector"
13.4193548387097,"Tabular"
19.0285714285714,"Onestep"
13.2083333333333,"Vector"
14.71875,"Tabular"
15.9411764705882,"Onestep"
15.8157894736842,"Vector"
13.3809523809524,"Tabular"
14.9411764705882,"Onestep"
13.4285714285714,"Vector"
14.7727272727273,"Tabular"
13.2142857142857,"Onestep"
17.9565217391304,"Vector"
15.1785714285714,"Tabular"
17.4210526315789,"Onestep"
13.1333333333333,"Vector"
16.8571428571429,"Tabular"
14.9047619047619,"Onestep"
15,"Vector"
13.2608695652174,"Tabular"
14.5,"Onestep"
16.72,"Vector"
12.8,"Tabular"
14.3,"Onestep"
14.4444444444444,"Vector"
15.0833333333333,"Tabular"
13.2222222222222,"Onestep"
15.7692307692308,"Vector"
13.7333333333333,"Tabular"
12.5882352941176,"Onestep"
16.05,"Vector"
14.5,"Tabular"
10.5555555555556,"Onestep"
13.6111111111111,"Vector"
15.1515151515152,"Tabular"
13.96875,"Onestep"
14.5769230769231,"Vector"
14.4814814814815,"Tabular"
16.0434782608696,"Onestep"
13.8857142857143,"Vector"
15,"Tabular"
16.3225806451613,"Onestep"
14.3478260869565,"Vector"
10.1818181818182,"Tabular"
14.04,"Onestep"
13.25,"Vector"
15.6296296296296,"Tabular"
13.7948717948718,"Onestep"
11.0555555555556,"Vector"
14.4193548387097,"Tabular"
15,"Onestep"
15.875,"Vector"
13.6666666666667,"Tabular"
13.8181818181818,"Onestep"
12.1333333333333,"Vector"
15.4878048780488,"Tabular"
16.9166666666667,"Onestep"
13.8055555555556,"Vector"
15.3571428571429,"Tabular"
12.7777777777778,"Onestep"
11.3636363636364,"Vector"
14.3636363636364,"Tabular"
13.8275862068966,"Onestep"
15.7352941176471,"Vector"
17.3030303030303,"Tabular"
15.2,"Onestep"
14.8695652173913,"Vector"
13,"Tabular"
14.6666666666667,"Onestep"
13.7586206896552,"Vector"
12.625,"Tabular"
11.5,"Onestep"
15.8666666666667,"Vector"
14.6,"Tabular"
14.4210526315789,"Onestep"
15.03125,"Vector"
14.1111111111111,"Tabular"
16.5135135135135,"Onestep"
15,"Vector"
15.8125,"Tabular"
14,"Onestep"
14.2777777777778,"Vector"
14.4642857142857,"Tabular"
15.1842105263158,"Onestep"
16,"Vector"
14.5,"Tabular"
15.4444444444444,"Onestep"
15.5714285714286,"Vector"
14.5,"Tabular"
11.2222222222222,"Onestep"
14.2758620689655,"Vector"
15.4444444444444,"Tabular"
15.2105263157895,"Onestep"
13.4074074074074,"Vector"
15.1666666666667,"Tabular"
13.28125,"Onestep"
14.4545454545455,"Vector"
13.3513513513514,"Tabular"
17.3684210526316,"Onestep"
14.6944444444444,"Vector"
14.34375,"Tabular"
17.5945945945946,"Onestep"
13.2272727272727,"Vector"
12.9473684210526,"Tabular"
14.4375,"Onestep"
15.1875,"Vector"
14.2272727272727,"Tabular"
14.4857142857143,"Onestep"
15.0625,"Vector"
15.1428571428571,"Tabular"
16.6666666666667,"Onestep"
15.4054054054054,"Vector"
13.3684210526316,"Tabular"
14.2142857142857,"Onestep"
13.6530612244898,"Vector"
14.5625,"Tabular"
18.075,"Onestep"
12.7272727272727,"Vector"
17.7037037037037,"Tabular"
14,"Onestep"
12.8,"Vector"
13.2727272727273,"Tabular"
14.8421052631579,"Onestep"
13.1428571428571,"Vector"
14.625,"Tabular"
13.7857142857143,"Onestep"
15.0909090909091,"Vector"
16.4166666666667,"Tabular"
15.7096774193548,"Onestep"
14.1,"Vector"
15.4193548387097,"Tabular"
11,"Onestep"
15.5769230769231,"Vector"
15.7894736842105,"Tabular"
12.4285714285714,"Onestep"
15.6190476190476,"Vector"
14.0357142857143,"Tabular"
12,"Onestep"
14.9285714285714,"Vector"
13.6451612903226,"Tabular"
16.6896551724138,"Onestep"
14.6944444444444,"Vector"
15.4193548387097,"Tabular"
14.8695652173913,"Onestep"
16.75,"Vector"
13.9666666666667,"Tabular"
11.1428571428571,"Onestep"
14.6,"Vector"
12.2222222222222,"Tabular"
14.5714285714286,"Onestep"
12.9545454545455,"Vector"
10.3571428571429,"Tabular"
14,"Onestep"
13.3333333333333,"Vector"
15.5185185185185,"Tabular"
14.28125,"Onestep"
11.9375,"Vector"
14.4,"Tabular"
16.3870967741935,"Onestep"
14.5925925925926,"Vector"
14.6086956521739,"Tabular"
11.6363636363636,"Onestep"
15.0555555555556,"Vector"
12.875,"Tabular"
14,"Onestep"
13,"Vector"
15.5,"Tabular"
15.6,"Onestep"
13.5,"Vector"
17.8214285714286,"Tabular"
15.92,"Onestep"
13.1111111111111,"Vector"
13.0909090909091,"Tabular"
13.6363636363636,"Onestep"
16.2758620689655,"Vector"
14.8333333333333,"Tabular"
15.2619047619048,"Onestep"
12.6551724137931,"Vector"
13.6410256410256,"Tabular"
16.8421052631579,"Onestep"
13.7619047619048,"Vector"
13.5384615384615,"Tabular"
14.9230769230769,"Onestep"
14.2727272727273,"Vector"
15.3030303030303,"Tabular"
12.9655172413793,"Onestep"
13.2727272727273,"Vector"
15.6538461538462,"Tabular"
14.3076923076923,"Onestep"
18.325,"Vector"
16.9024390243902,"Tabular"
14,"Onestep"
11.2,"Vector"
18.2,"Tabular"
16.2142857142857,"Onestep"
15.1428571428571,"Vector"
14.4,"Tabular"
13.76,"Onestep"
14.8571428571429,"Vector"
14.3571428571429,"Tabular"
16,"Onestep"
12.4571428571429,"Vector"
14.1111111111111,"Tabular"
13.1153846153846,"Onestep"
14.5384615384615,"Vector"
14.4054054054054,"Tabular"
14.9230769230769,"Onestep"
13.8076923076923,"Vector"
15.1351351351351,"Tabular"
13.125,"Onestep"
15.46875,"Vector"
14.1111111111111,"Tabular"
14.3125,"Onestep"
15.8055555555556,"Vector"
17.2727272727273,"Tabular"
15,"Onestep"
13.25,"Vector"
12.6666666666667,"Tabular"
14.48,"Onestep"
14.6909090909091,"Vector"
15.7857142857143,"Tabular"
14.1538461538462,"Onestep"
14.1818181818182,"Vector"
16,"Tabular"
14.8571428571429,"Onestep"
14.0952380952381,"Vector"
12.1111111111111,"Tabular"
13.9545454545455,"Onestep"
14.8518518518519,"Vector"
